title,text,label,type
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,어휴 노래실력봐라 저 사람은 아주 돈이 넘쳐나서 계속 쓰고도 남는 지폐더미 속에서 수영을 해봐야 되겠어 저저 그 목소리로 아주 막 대성공을 해봐야 정신을 차리시겠지 아주,1,4
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),이때 ㄹㅇ 반에 백현부인만 열댓명이었다고,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],택연  우직한 남편 준호  끈적한 애인준케이  내가 짝사랑했던 오빠우영  귀여운 절친,1,4
"[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104",겉은 천사지만 속은 리디북스광공 창민  속은 골든리트리버지만 겉은 거친늑대 윤호,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),남자 셔츠는 가슴으로 입는 거라는 조정석의 말이 떠오른다,1,4
[직캠] 백예린(Baek Yerin) - Square,주변의 그 적당한 잡음들과 그렇기에 선명하지 않은 음질그리고 행복해하는 당신과 초록원피스는 결국 모두를 이곳으로 되돌아오게해버림,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],내가 왜 요즘 남돌 중에 꽂히는 애들이 없나했더니 이런 아이돌을 보고 자라서였오,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),다음 활동 곡 너희 집 추진합니다 안해주면 임종 직전까지 한맺혀서 관뚜껑 안닫고 죽을겁니다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,원통하다이 좋은걸 모르고 산 년 넘는 내 인생이,1,4
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),다시 뭉치는거 보고싶은데 뭉치면 죽을까봐 차마 말못꺼내겠다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),준호는 탈영해도 합법이다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,한국 씨름 대중화의 희망이 보이는데요,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,언니 머리 어떻게 고정시켰어요 혹시 언니의 현란한 고급진 고음에 머리가 소름돋은것처럼 뜬건가요언제 천됐지 꾸벅 갬섀햽냬댸,1,4
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip",등에 부항자국도 귀여워보이면 이미 게임 끝났다 나는 아이고 두야,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,여기서 질투하시는 일부 남성분들 질투할 시간에 몸과 마음을 가꾸세요 요즘 남자는 본인 가꿀 줄 알아야 살아 남아요,1,4
우리집 준호,여자들이 바라는거 총집합이네 진짜얼굴은 강아지몸은 늑대하는짓은 여우,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,앉아계신 어머니들으 표정이 그렇게 밝을 수가 없다 물론 내 표정도 ,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,진짜 궁금한데 여기서 배울게 뭐가 더있음교수가 가르칠게 있긴함,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,둘 중 누구랑 결혼할지 아직도 못 정했네,1,4
데이식스 (DAY6) - 좋아합니다 (I Like You) 교차편집 (stage mix),좋아하는 남자가 이 노래 불러주면 뭔가 눈물날거같음 근데 얼굴은 저렇게 생겨야됨,1,4
The Beatles - Hey Jude (cover by 최진솔),언니 그거 기억나 우리 전에 바다에 낚시하러 갔다가 해양경찰 왔는데 언니가 노래부르면서 인어인척 해서 나만 끌려갔잖아,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),준케이는 자수성가한 젊은 준호는 자기 아버지 회사 부회장우영은 젊은 나이에 승진 성공한 대학 선배닉쿤은 외국에 한 왕족 프린스,1,4
"191124 아이유(IU) - 'someday' (Dream High OST)직캠 Eng sub @ Love, Poem 서울 콘서트 앵앵콜 [4K 멀티캠]",누가 그랬어요 아이유는 울지않고 우는 법을 아는 사람 같다고요 진짜 아이유는 울지 않지만 아이유의 노래는 뭔가 울고 있는거 같아요,1,4
우리집 준호,준호 대국민 집들이 대잔치,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),이 영상을 보고 옥택연이 내 진정한 이상형이다 깨달았습니다 어께키 사나운 얼굴이지만 순수한 듯한 묘한 얼굴 다들 준호집 외칠때 빈집털이 하겠습니다 전 택연집 갑니다,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,준호야 자꾸 이러면 나 입대밖에 방법이 없잖아,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],팬들 목소리가 뭔가 타아이돌이랑은 다른 느낌임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 목메게 절규하면서 흐느낌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다른 아이돌은 꺄악이면 여긴 죽자아아아아,1,4
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),아니 후유증 하도봐서 얘네랑 내적친밀감 장난아님 벌써 명이서 우정여행 다녀옴하지만 아직도 여전히 명 얼굴은 모르는상태,1,4
WINNER - ‘REALLY REALLY’ 0409 SBS Inkigayo,영상에서 존나 남자향수냄새 나는거같음 개 멋있다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,잘생긴 사슴만 봐오던 우리는드디어 알았다잘 생긴 곰을 처음 본 순간우리안에 숨어 있는 내 궁극의 취향을,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],와 제목 안 보고 썸넬만 보고 심즈 캐릭터가 노래를 부르는 줄 알고 들어왔는데 어렸을 때 분유 뭐 먹으셨어요,1,4
데이식스(DAY6) - 한 페이지가 될 수 있게(Time of Our Life) 교차편집 (Stage Mix),윤도운 드럼스틱으러 후드러 맞고싶은데 어디에 문의하나요,1,4
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix),이거 ㄹㅇㄹㅇㄹㅇ 개띵곡 진짜 이 노래만큼 아련한 노래 못 봄 그리고 영어가 많이 안들어가서 더 좋음 예뻤어라는 단어가 주는 그 느낌은 진짜 꼭 들어봐야 알다구 ㅜㅜ,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,ㄹㅇ 미술학원에서 그려본것 같은 조각상,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,그래 유나야 너는 존나달라,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,언니 기억나 우리 팝 페스티벌 표 없이 몰래 들어갔는데 언니가 개쩌는 팝 가수 출연진인척 하고 사과받아서 나만 쫒겨났잖아,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],셔츠도 셔츠지만 저 적당한 기장과 통의 정장바지 같은 저 느낌이 너무 좋음 꽉 끼지도 너무 헐렁하지도 않은 적당한 저 하의가 느무느무느무 좋음 ㅜㅜㅜㅜㅜㅜㅜ,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,와 보통 이렇게 이쁘면 끼없고 어색한춤사위 또는 부족한 노래실력은 꼭따라왔었는데  유나는 다완벽하네,1,4
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],오마이걸 특유의 그 아련한 가사에서 옴걸들이 너무 표현을 잘해냄 특히 확신했어 할 때 내가 사랑 만난 것 마냥 벅차오름 진짜 나만 그렇게 느껴짐 진짜 울컥하는 그 기분 ㅠㅠ,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),자기 집으로 가자고 했는데 내가 거절했어한순간에 다들 입대 하더라너무 힘들어 지금도 울고 있어보고 싶다 매일 밤 자기 집 가자고 하던 게,1,4
우리집 준호,준호야 집주소 좀 알려줘 하룻밤의 추억 간직하고 싶다 하 요즘 아이돌 다 나보다 말랐어 비실해 준호야 그립다,1,4
[MPD직캠] 2PM 택연 직캠 우리집 Taecyeon My house Fancam Mnet MCOUNTDOWN 150618,오빠 그땐 내가 어렷어 다시 돌아와줘,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,방송사 직캠 내린다는데 이거 내리면 대한민국 오천만 국민이 가만있지 않을거다,1,4
"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",남들 일 깡 할 때 나는 일 아린 한다,1,4
10.02.21. ZE:A Mazeltov,임시완 자기가 사자인 줄 아는 포메라니안 같다 귀여워,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],  자네는 이제 교수들을 가르쳐도 되겠네,1,4
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix), 안경 쓴 당신 사실 기타를 치고 있는게 아니라 내 심장을 치고 있었다는 거 알고 있었어 초면이지만 사랑해 나랑 지독하게 엮여줘,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],남자 보는 눈이 좀 낮아진다 쯤에 다시 보러왔음 이건 교육방송에 들어가야함,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],따로 유튜브 채널 만들어서 노래 안올리시면 유튜브 탈퇴하겠습니다,1,4
우리집 준호,안녕하세요 투피엠 준호입니다 제 집 주소를 까먹었는데 알려주실 수 있나요 내공 백입니다,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],모든 아이돌은 보고 배우라ㅠㅠ 제발 나뭇가지 데뷔시키지 말고 나무기둥 좀 데뷔켜줘 ㅠㅠ,1,4
한예슬의 일상 메이크업은? | Daily Makeup,준비물  한예슬 얼굴언니는 게으른게 아니에요 언니는 이미 완성된 얼굴이라 대충대충 쓱싹쓱싹해도 괜찮은거죠 ,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,년 월까지만 해도 많은 준호 중에 등은 봉준호겠구나 라고 생각했는데경솔한 나샛기는 한치 앞을 몰랐구나준호 중에 최고는 우리집준호 ㅇㄱㄹㅇ,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,공룡은 팔이 짧아 황찬섭의 매력에 박수 쳐 주지 못해 멸종되었다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,저기 흩날리는게 모래가 아니라 여기 있는 사람들 심장부스러기라면서요,1,4
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,얼굴이 컨텐츠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 그냥 아무것도 안하고 가만히 카메라 앞에 앉아있어도 ㄹㅇ 끝까지 볼 자신있음,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),옥택연 집에 가고시퍼 ㅅㅂ 아침부터 이러고 있는 내인생이 레전드다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),민준이도 제대 했고 우영이는 좀 있음 제대고 찬성이 준호는 탈영 안될까 ,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),년 전 농민봉기 머리 한 놈을 왜 좋아하냐고 취좆당하던 초딩의 존버 성공 황찬성 당신 최고야,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,손해배상 청구할겁니다,1,4
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip",이 영상의 유일한 흠 화질,1,4
우리집 준호,유교걸들 빡돌게하는 저 슬림한데 터질 것 같은 셔츠야무지게 걷은 저 소매저 빵뎅이진짜 놓칠요소가 없네 준호만세다,1,4
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],유아 얼굴 인형한테 저작권 걸리는거아니냐며,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,다들 일깡할 때 나는 일 우리집한다이준호 난 너만 본다,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],서울예대 교수로 지원하셔서 수석합격하셨단거죠,1,4
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],꽃이 사람으로 태어나면 옴걸일듯효정  제비꽃 깔끔단아하고 귀여움유아  벚꽃 화려한듯 단정하고 밝음,1,4
(ENG) 지연이 예슬이 리얼 파우치 털기 | Our Daily Items,고양이들이 사람돼서 귀엽게 얘기하는거 같다,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,되게 모범적인 사회생활을 하는 다재다능한 이성적인 직장인이지만 내 앞에서는 이성적이지 못하게 되는 그런 남자친구 느낌이다안녕하세요,1,4
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE],사람들이 왜 죽을 줄 알면서도 마약을 하는지 알 것 같다,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],강아지가 이 노래듣고 한국어 땠습니다 감사합니다,1,4
엑소_댄싱킹_댓글모음,유재석은 거즘 도민준급 신분세탁남 난 왜 김태호 가 유재석을 이렇게 진심으로 파는지 알 거 같아 희대의 유재석 광팬이자 악개 김태호,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,후 등 넓은거봐 밭갈아도 되겠네,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,이걸 공짜로 봐도 되나 싶다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),미스터트롯을 보는 아주머니들의 마음을 대에 이해하게되었습니다,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),이럴때 쓰는말이구나한번도 안본 사람은 있지만 한번만 본 사람은 없다,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,자택근무하는 직장인입니다 화상회의하면서 우리집 준호 보고있습니다 부장님도 이해해주실 거에요,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],내가 어려서 투피엠의 진가를 이제야 알아보는구나멸치들이 판을 치는 아이돌 판에서 짐승돌은 정말하남성미 줄줄컴백해통장 들고 따라다닐게,1,4
170812 소녀시대 홀리데이 리허설 직캠 SNSD Rehearsal 4K fancam - Holiday (DMZ 평화콘서트) by Spinel,태연한테만 조명킨줄 진짜 하얗다,1,4
우리집 준호,준호야 여자들은 다 늑대야 나빼고,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],아무리 생각해도 나 초딩때 헐벗은남자들이 캔유삘마핥빝 하는거보고 으악 저게 뭐야 할때 옆에서 보더니 자연스럽게 옥택연 좋아한 엄마가 위너,1,4
아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE,한국에서 가장 성공한 여자 솔로 인기 외모 팬 연령층 실력 인성 모두 걸어다니는 기업,1,4
[입덕직캠] 아스트로 차은우 직캠 4K 'All Night(전화해)' (ASTRO CHA EUNWOO FanCam) | @MCOUNTDOWN_2019.1.17,캬 이게 나라다     은우 얼굴이 복지다    은혜롭다 말도 안 되는 비주얼    ,1,4
[직캠] 백예린(Baek Yerin) - Square,외국 로맨스 영화 같다ㅠ 아니야그냥 백예린이 로맨스 영화 주인공같다ㅠㅠㅠ너무 행복해보이잖아 나까지 행복해지는기분ㅠ,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이걸 노래라고 부르는건가요 이건 예술 그 자체입니다,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,유튜브 채널 파고 팝송 커버하면서 해외팬들 모은다음 제이플라만큼의 구독자를 얻은후 모든 부와 명예를 거느리세요,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,친구들이랑 손병호게임 하다가 최진솔 좋아하는 사람 접어 했다가 지구가 반으로 접혀서 아르헨티나 사람들이랑 인사하고왔네,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,사실 이게 빌리버 원곡인데 이매진용가리에게 빼앗긴걸수도잇음 ㅇㅇ,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,공짜로 듣긴 미안한 노래라서 데이터 켜고 들었다,1,4
데이식스(DAY6) - 한 페이지가 될 수 있게(Time of Our Life) 교차편집 (Stage Mix),노래만 미친것들인줄 알았는데 얼굴로 세계정복 가능한 정도네 어떠케하면 다 각자 사람들 자체가 매력적 그자체냐 그냥 얘넬 안좋아하는게 이상하다 저 드럼소년 얼굴 첨봣는데 미친,1,4
